GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay
31055,2010,34,264,4303,91,6045,109090
31059,2010,3,32,190,4,61,554
31089,2010,5,91,1362,9,210,2507
31109,2010,14,129,1813,45,3211,49996
31111,2010,7,97,1564,6,176,2461
31123,2010,4,11,143,3,70,1203
31141,2010,5,69,932,7,453,6998
31153,2010,10,77,1154,13,973,16037
31155,2010,5,71,820,6,111,1545
31161,2010,4,31,381,6,90,1330
31179,2010,3,63,1002,4,86,1013
31185,2010,4,46,768,3,116,1923
32003,2010,92,1122,20645,257,13952,338356
32031,2010,20,206,3708,66,3260,89437
33003,2010,11,69,1361,16,608,14454
33005,2010,5,55,1031,21,1267,25159
33007,2010,7,54,926,10,299,5004
33009,2010,13,113,1917,34,1581,31499
33013,2010,10,86,1479,26,1734,30452
33017,2010,7,62,871,19,1590,32307
34001,2010,35,259,4373,87,2335,58038
34003,2010,58,284,5640,260,10847,279780
34005,2010,28,188,3155,74,4323,101791
34007,2010,47,313,5685,152,4192,96444
34011,2010,16,112,1996,43,945,23783
34013,2010,71,448,9195,346,5860,150593
34015,2010,24,198,3153,49,2304,51059
34017,2010,74,413,6090,242,3893,92450
34019,2010,4,23,290,23,1259,29844
34021,2010,36,252,3957,106,3733,89003
34023,2010,59,416,7220,218,6271,149303
34025,2010,39,241,4236,165,7148,172655
34027,2010,21,135,2564,101,5434,141844
34029,2010,38,278,5516,101,5599,128130
34031,2010,45,367,7208,231,4580,105506
34033,2010,7,46,836,15,567,11180
34035,2010,16,63,1043,59,3897,94336
34037,2010,8,73,877,27,1718,38406
34039,2010,42,381,7000,164,4671,110772
34041,2010,6,59,901,30,1500,33894
35001,2010,55,542,9569,76,4854,99745
35005,2010,10,80,1287,7,417,7358
35009,2010,9,74,1243,3,244,3440
35013,2010,25,168,2615,22,818,14999
35025,2010,10,99,1560,8,439,8535
35031,2010,13,147,2858,14,508,11308
35035,2010,8,58,990,7,166,3617
35045,2010,16,134,2514,10,652,15532
35049,2010,8,95,2121,22,1591,37623
35057,2010,4,30,498,5,57,1011
35061,2010,9,70,1173,10,310,6247
36005,2010,192,1045,17665,1051,6014,115171
36009,2010,14,109,1629,21,685,10505
36011,2010,6,54,930,13,696,12216
36013,2010,23,175,2882,34,1293,21358
36015,2010,16,125,2010,14,749,13827
36017,2010,12,77,1190,11,560,8894
36021,2010,11,96,1755,22,614,13184
36023,2010,8,69,1004,10,475,8262
36025,2010,10,53,838,13,410,8285
36027,2010,23,232,3417,102,3031,71177
36029,2010,119,1033,16181,245,11062,187292
36031,2010,8,47,679,19,317,6518
36033,2010,8,58,945,14,309,6173
36037,2010,6,41,632,9,348,6193
36039,2010,7,51,794,12,402,7699
36043,2010,8,67,1021,12,277,5313
36045,2010,23,168,2771,27,938,17944
36047,2010,380,1867,32326,1990,12185,245191
36051,2010,11,77,1119,14,703,11930
36053,2010,12,84,1436,14,550,9744
36055,2010,64,599,9517,184,11889,200540
36059,2010,95,577,9356,559,12560,314262
36061,2010,147,1163,25118,1323,16716,417671
36063,2010,30,273,4802,31,1815,30593
36065,2010,32,280,4283,53,1731,32742
36067,2010,49,388,6276,117,6960,115127
36069,2010,12,121,1791,20,1419,24561
36075,2010,16,121,1864,23,895,15049
36079,2010,3,21,406,32,912,19940
36081,2010,278,1400,28664,1342,12280,291438
36085,2010,35,216,3850,207,3726,84972
36087,2010,22,128,2576,96,2205,59459
36089,2010,19,128,2070,34,790,16869
36093,2010,17,166,2876,36,1596,31029
36101,2010,13,85,1381,23,1203,21024
36103,2010,86,599,10426,519,14639,363972
36105,2010,14,77,1407,30,668,13559
36109,2010,5,47,747,18,1521,27706
36111,2010,15,135,2291,47,1905,39516
36117,2010,18,113,1899,12,756,13253
36119,2010,52,294,5116,443,9964,243088
36121,2010,7,71,1551,9,361,6183
37001,2010,27,191,3209,22,891,14146
37003,2010,5,31,492,4,134,1926
37007,2010,4,32,435,5,118,1797
37011,2010,5,34,499,5,207,3511
37013,2010,9,69,1030,10,393,6372
37017,2010,10,67,981,7,180,2785
37019,2010,21,138,2302,19,864,14048
37021,2010,26,231,3771,46,3130,54464
37023,2010,20,165,2384,17,634,10187
37025,2010,22,174,2652,27,1055,17410
37027,2010,16,145,2337,14,513,7792
37031,2010,12,113,1657,15,591,9896
37035,2010,29,253,3756,25,970,15803
37037,2010,14,92,1366,13,451,7615
37039,2010,9,59,774,5,214,3516
37047,2010,18,129,2015,13,384,5924
37049,2010,20,142,2065,16,577,9347
37051,2010,48,527,7571,48,1546,26212
37053,2010,4,27,394,9,212,5721
37055,2010,15,79,1595,17,574,14442
37061,2010,19,143,1831,13,391,6557
37063,2010,27,354,5151,52,1891,38610
37065,2010,13,92,1428,10,265,4155
37067,2010,49,525,7479,67,2526,43270
37069,2010,9,59,943,8,307,5264
37071,2010,37,328,4572,32,1358,21593
37081,2010,58,571,7963,104,3338,58559
37083,2010,18,163,2212,20,346,5517
37089,2010,10,110,1748,25,1180,19963
37091,2010,10,89,1322,7,242,3353
37093,2010,6,42,631,7,151,2566
37097,2010,24,238,3536,27,1157,19180
37101,2010,25,200,3055,34,1021,16869
37105,2010,14,110,1670,15,446,7126
37107,2010,19,138,2223,16,510,8897
37109,2010,13,115,1667,13,523,8882
37111,2010,9,79,973,9,352,5448
37119,2010,80,743,12719,195,8316,154034
37125,2010,16,138,1809,16,714,12052
37127,2010,24,234,3402,20,688,11222
37129,2010,27,309,5270,42,1854,31852
37135,2010,9,88,1104,20,1318,25662
37145,2010,7,73,991,6,195,3107
37147,2010,33,279,4086,24,1100,18589
37151,2010,20,149,2455,23,616,8951
37153,2010,11,100,1382,11,274,3796
37155,2010,30,297,3920,28,812,11765
37157,2010,21,166,2319,20,413,6091
37159,2010,26,223,3439,21,751,12914
37163,2010,16,160,3023,13,424,6779
37165,2010,12,94,1424,7,178,2921
37169,2010,7,53,728,8,281,4269
37171,2010,20,209,3152,18,501,7824
37173,2010,7,33,548,4,118,2264
37179,2010,21,177,2847,28,1249,20811
37181,2010,11,155,2079,9,281,4653
37183,2010,66,633,10358,168,8069,146990
37189,2010,11,190,3200,10,513,8110
37191,2010,26,224,3530,22,593,10202
37193,2010,10,114,1590,14,358,4957
37195,2010,18,165,2338,19,552,8152
37197,2010,8,49,725,11,198,3166
38015,2010,5,55,886,7,677,10842
38017,2010,10,276,5547,19,1405,22416
38059,2010,3,16,136,6,189,2669
38079,2010,4,41,565,6,171,2440
38099,2010,4,47,536,7,151,2047
39001,2010,10,61,949,4,106,1463
39003,2010,23,205,3394,17,569,10140
39005,2010,8,40,731,10,397,6248
39007,2010,22,155,2368,19,493,9040
39009,2010,12,92,1632,14,423,8859
39015,2010,13,98,1542,6,333,6638
39017,2010,37,258,4350,54,2510,55531
39019,2010,6,77,1202,4,104,1483
39021,2010,6,48,656,9,216,3887
39023,2010,18,128,2158,24,808,17167
39027,2010,10,67,1153,12,435,9245
39029,2010,18,124,2096,18,561,8893
39033,2010,8,47,829,8,190,3725
39035,2010,139,1126,17790,315,8894,186848
39037,2010,8,56,805,8,340,6247
39047,2010,5,28,419,9,200,4355
39049,2010,112,1438,24430,238,9001,203246
39051,2010,8,53,895,5,265,4771
39057,2010,19,146,2138,21,1061,23799
39059,2010,12,74,1191,10,229,3810
39061,2010,84,753,11777,171,7356,162175
39071,2010,8,52,868,7,210,4562
39075,2010,6,31,372,9,245,3189
39081,2010,13,117,1914,20,579,10142
39083,2010,12,92,1417,12,369,6493
39085,2010,24,209,3361,34,1781,36743
39089,2010,17,148,2730,22,1200,24426
39091,2010,9,89,1376,14,267,4769
39093,2010,37,326,4809,54,1995,37880
39099,2010,37,283,4587,56,1893,31511
39103,2010,13,107,1679,21,1811,29723
39107,2010,5,44,665,7,242,3534
39109,2010,14,112,1647,9,480,10303
39113,2010,74,631,10328,77,3629,80957
39119,2010,13,98,1671,15,520,9400
39133,2010,19,118,1957,19,844,17297
39137,2010,6,34,519,6,170,1673
39139,2010,18,163,2705,24,795,16509
39141,2010,13,111,1644,11,434,8702
39143,2010,10,92,1309,11,413,7321
39145,2010,16,118,2096,13,474,9632
39149,2010,6,54,814,9,369,6950
39151,2010,51,404,6587,64,2964,61712
39153,2010,58,526,8545,88,4917,100404
39155,2010,41,349,5598,47,1552,26795
39157,2010,19,146,2511,16,738,12650
39159,2010,6,45,693,6,181,4015
39165,2010,15,97,2149,27,1856,38141
39167,2010,13,84,1646,13,512,9906
39173,2010,20,320,4705,22,741,14797
40013,2010,10,68,1154,5,130,1819
40019,2010,17,121,2215,9,173,3353
40027,2010,26,189,3342,45,1326,30172
40037,2010,11,107,1761,7,299,4782
40079,2010,17,134,2103,6,228,3231
40089,2010,6,33,606,7,173,3880
40091,2010,4,25,417,5,163,3515
40101,2010,17,131,2071,11,319,5849
40109,2010,102,795,12914,176,4312,99818
40113,2010,7,49,732,3,101,1500
40121,2010,10,111,1524,6,122,1908
40123,2010,8,70,858,5,86,1462
40137,2010,10,72,1184,8,168,2784
40139,2010,5,32,512,4,78,1224
40143,2010,79,732,11996,78,4443,82979
41001,2010,3,38,618,8,197,4145
41003,2010,5,27,502,15,772,17659
41019,2010,6,73,1109,22,764,17797
41029,2010,11,200,3519,36,1663,42684
41035,2010,4,82,1562,14,400,10553
41039,2010,19,232,3928,59,2756,67492
41041,2010,5,21,547,19,514,11479
41043,2010,8,93,2063,23,682,14450
41051,2010,27,362,6090,133,5530,136604
42001,2010,9,53,874,15,720,10902
42003,2010,134,1138,17514,204,13267,260528
42005,2010,12,102,1644,16,491,7347
42007,2010,23,208,3123,27,1369,20085
42009,2010,10,85,1040,12,367,6216
42011,2010,30,220,4111,76,3687,59782
42013,2010,25,264,4045,18,1162,22196
42015,2010,13,97,1422,16,553,8824
42017,2010,47,976,15036,101,7668,151859
42019,2010,19,193,3441,30,1467,25726
42025,2010,10,57,965,11,439,8104
42029,2010,29,251,4102,68,5121,109164
42031,2010,8,111,1775,14,289,4490
42033,2010,20,153,2422,16,524,9779
42037,2010,12,98,1513,10,785,11227
42041,2010,19,166,2457,37,3495,59734
42043,2010,27,226,4019,53,3020,49220
42045,2010,51,341,5418,112,5187,121046
42047,2010,5,31,421,8,201,2925
42049,2010,38,292,4840,38,2496,43229
42051,2010,22,181,3201,29,1126,18659
42059,2010,8,65,1000,9,466,9527
42061,2010,11,68,1002,6,323,5545
42063,2010,12,113,1737,10,555,7490
42065,2010,12,56,814,11,359,5731
42069,2010,32,223,3729,43,3064,48853
42071,2010,47,673,13776,110,7678,117026
42073,2010,17,181,2671,9,557,10173
42075,2010,11,99,1690,32,1419,21845
42077,2010,26,268,4185,78,3945,68379
42079,2010,46,384,6596,59,3502,55338
42085,2010,22,196,2980,19,739,13541
42089,2010,17,152,2431,25,1747,32091
42091,2010,46,355,5531,139,9859,208178
42097,2010,13,93,1375,18,794,10597
42101,2010,198,1231,22004,527,9727,225175
42107,2010,20,124,2411,34,1387,20450
42109,2010,8,89,1159,14,505,7576
42113,2010,4,23,261,4,122,1834
42117,2010,9,97,1465,8,275,4255
42121,2010,9,80,1322,15,373,5805
42125,2010,20,154,2453,34,1461,24329
42127,2010,9,58,773,15,622,10093
42129,2010,52,415,6516,53,2580,48143
42133,2010,43,385,5754,64,4356,70781
44003,2010,18,244,4704,23,1484,35873
44007,2010,53,571,11477,121,5231,113686
44009,2010,17,166,3971,32,1588,36527
45003,2010,32,276,4269,30,1187,22868
45007,2010,38,294,4967,26,1546,25754
45009,2010,9,67,931,4,91,1905
45013,2010,20,186,2827,32,1633,35692
45015,2010,23,201,3361,18,892,15166
45019,2010,55,424,7077,90,3757,74729
45025,2010,12,86,1265,13,339,5061
45027,2010,11,66,1036,5,305,3506
45029,2010,8,69,1037,13,355,5285
45031,2010,17,160,2316,13,569,8338
45033,2010,9,70,1015,7,171,2955
45035,2010,16,151,2369,16,1012,18432
45041,2010,35,315,4876,41,1039,18807
45045,2010,77,583,9474,86,4266,91170
45051,2010,75,568,9212,56,2259,45059
45057,2010,9,68,1184,22,473,8538
45063,2010,52,370,6000,41,1914,33269
45075,2010,31,289,4160,26,803,11961
45079,2010,48,444,7416,57,2778,49199
45085,2010,24,205,3002,21,899,10364
45087,2010,11,63,892,7,179,2675
45089,2010,12,78,2148,9,260,4095
45091,2010,36,298,4628,39,1562,26477
46019,2010,3,41,842,4,97,1775
46099,2010,14,144,2841,24,2308,36594
46103,2010,8,54,1295,21,744,13195
46109,2010,4,56,890,5,95,1137
47001,2010,11,108,1747,13,643,11588
47009,2010,15,99,1668,16,778,14144
47011,2010,12,111,1617,19,473,7929
47013,2010,8,50,834,10,221,3917
47023,2010,5,42,629,5,116,1425
47025,2010,4,29,409,7,244,3409
47031,2010,13,76,1324,11,258,4856
47035,2010,9,90,1463,9,450,8346
47037,2010,73,930,16817,134,4873,117483
47041,2010,5,46,579,4,61,1012
47045,2010,12,78,1208,9,179,3174
47049,2010,5,65,764,6,100,1255
47051,2010,7,54,753,10,175,3317
47065,2010,53,393,6654,62,2526,46196
47071,2010,7,53,744,8,180,3270
47081,2010,5,36,712,4,80,1015
47093,2010,42,438,7077,71,4140,78903
47115,2010,7,49,802,4,127,2175
47119,2010,16,137,1934,15,626,13841
47123,2010,12,81,1188,7,309,5921
47133,2010,6,60,899,7,117,1933
47139,2010,8,51,783,3,86,1536
47145,2010,10,59,1082,7,376,7169
47149,2010,31,283,4452,36,1811,41989
47151,2010,5,25,466,4,67,981
47155,2010,18,143,2496,22,1091,21428
47157,2010,125,1288,19440,189,6356,144805
47161,2010,5,28,367,4,71,1214
47163,2010,22,181,2988,23,1222,19912
47177,2010,13,132,2047,9,239,4153
48001,2010,13,69,1224,4,210,3823
48037,2010,23,143,2332,13,499,9108
48039,2010,32,260,4225,29,2095,38992
48041,2010,16,134,2310,21,1671,29752
48049,2010,9,79,1506,6,170,2902
48061,2010,65,427,6838,47,2589,54062
48071,2010,5,42,1059,7,175,2923
48085,2010,44,354,6257,80,6691,136291
48113,2010,260,2113,38248,370,18387,379465
48121,2010,44,420,6646,51,3450,67004
48135,2010,20,130,2501,16,1002,17712
48141,2010,120,982,15221,110,4426,78235
48157,2010,32,234,4714,71,4371,86543
48167,2010,30,225,3901,42,2156,44690
48183,2010,33,249,4006,16,981,19631
48199,2010,9,46,879,7,277,5337
48201,2010,348,2771,49102,718,32255,665281
48203,2010,17,95,1593,11,333,6809
48213,2010,18,111,1865,13,372,7863
48215,2010,118,763,12803,65,5140,101690
48221,2010,7,52,829,13,417,7573
48223,2010,4,30,431,3,132,2045
48225,2010,5,29,457,5,135,2558
48245,2010,39,266,4603,44,1869,35339
48249,2010,8,53,848,12,319,6192
48251,2010,21,157,2671,16,640,15641
48257,2010,15,111,1923,10,428,10035
48277,2010,12,109,1877,6,214,3896
48279,2010,5,41,604,6,134,2260
48291,2010,11,69,1226,14,463,7946
48323,2010,17,111,1829,9,470,9782
48329,2010,13,105,1716,13,1064,19092
48339,2010,39,332,5749,43,3397,70589
48341,2010,4,35,581,4,126,2046
48349,2010,11,128,1862,8,320,7263
48361,2010,14,88,1535,14,552,9851
48363,2010,5,26,387,8,118,1950
48365,2010,4,18,307,4,186,3126
48367,2010,9,70,1248,8,461,8795
48375,2010,21,155,2784,13,1161,19883
48399,2010,4,25,408,3,94,1429
48401,2010,9,51,1020,5,199,3926
48419,2010,7,43,681,6,188,3266
48439,2010,164,1364,22269,221,12987,248482
48441,2010,17,125,2034,12,1113,19269
48449,2010,6,47,834,6,195,3440
48451,2010,16,108,1802,13,731,14100
48453,2010,58,565,9911,129,10800,251060
48471,2010,6,45,513,6,316,5779
48477,2010,4,29,400,5,312,5918
48479,2010,29,229,3325,43,2140,45318
48485,2010,19,194,2753,14,1039,17207
48497,2010,13,74,1085,8,184,3727
49003,2010,6,70,734,5,395,6827
49011,2010,16,144,2348,22,1740,33070
49013,2010,4,27,571,5,266,4529
49027,2010,4,30,467,5,197,2002
49035,2010,56,626,11977,135,8193,169715
49049,2010,21,202,3178,48,2925,56638
49053,2010,11,149,2228,16,842,18606
49057,2010,19,200,4837,35,1696,37692
50015,2010,5,46,746,10,404,7414
50019,2010,7,58,919,17,436,7182
50023,2010,9,94,1394,26,1083,18538
50025,2010,7,51,885,19,684,13585
50027,2010,8,120,2402,29,550,9545
51001,2010,10,87,1315,10,251,4345
51003,2010,7,81,1223,21,941,22434
51011,2010,5,23,360,3,147,2054
51013,2010,9,41,953,42,1542,43863
51015,2010,12,79,1342,11,271,4242
51019,2010,5,23,444,10,308,6954
51027,2010,6,67,1128,6,241,3212
51041,2010,30,274,4623,41,2429,46846
51047,2010,4,31,592,11,382,6679
51051,2010,5,25,395,4,146,2341
51053,2010,4,34,535,6,154,2617
51059,2010,43,224,5007,184,8663,239959
51061,2010,5,24,465,12,555,13403
51079,2010,4,23,341,3,98,1713
51083,2010,9,65,823,9,163,2737
51085,2010,9,86,1173,14,932,17264
51087,2010,28,308,4957,67,3319,69451
51089,2010,12,146,2051,14,300,4882
51107,2010,16,110,2137,49,3551,85294
51121,2010,7,76,1169,17,616,11978
51135,2010,4,30,476,5,57,957
51143,2010,13,96,1273,8,237,3387
51147,2010,4,65,796,6,110,1832
51153,2010,22,153,3086,62,3387,81552
51155,2010,8,71,1233,7,314,5751
51165,2010,11,72,1000,11,290,4468
51167,2010,5,33,488,5,151,2319
51169,2010,8,55,853,5,296,4616
51191,2010,11,112,1676,13,532,8640
51193,2010,5,27,430,5,132,2066
51195,2010,13,83,1392,10,551,8278
51197,2010,6,30,629,5,166,2446
51510,2010,8,35,748,29,1459,40888
51520,2010,5,37,487,6,385,6985
51540,2010,4,63,1004,19,760,16939
51590,2010,12,119,1967,17,391,6588
51640,2010,3,52,869,4,165,2774
51660,2010,11,104,1893,17,633,11302
51670,2010,5,28,552,8,133,2500
51680,2010,11,103,1622,15,679,12905
51740,2010,18,154,2459,13,559,10005
51760,2010,25,198,3359,63,1568,31329
51770,2010,16,136,2389,26,837,15812
51800,2010,7,57,903,17,679,10919
51810,2010,40,415,6280,73,3629,67248
51820,2010,6,73,1057,8,373,7525
53005,2010,9,175,2842,19,991,26170
53007,2010,5,83,1506,19,648,14628
53011,2010,12,167,2898,57,2580,63703
53015,2010,11,185,4133,15,649,15779
53025,2010,4,57,990,22,566,12768
53027,2010,10,72,1537,34,639,16362
53033,2010,63,609,10885,498,17666,479038
53041,2010,6,92,2190,29,677,15242
53053,2010,34,734,9815,142,4554,127343
53061,2010,24,254,4182,152,5455,148707
53063,2010,23,339,5854,83,3738,94860
53065,2010,4,19,296,9,259,5953
53073,2010,9,91,1487,34,1701,39316
53077,2010,13,129,2160,62,1812,40423
54005,2010,7,83,1285,6,173,3495
54011,2010,22,189,3184,18,674,13561
54019,2010,12,83,1379,13,291,5592
54025,2010,12,135,2181,6,232,5011
54027,2010,7,43,606,4,87,1296
54033,2010,16,142,2110,13,405,8199
54035,2010,7,54,877,3,124,2677
54039,2010,40,318,5402,39,1572,32029
54045,2010,9,65,1056,14,305,5743
54049,2010,12,90,1487,8,310,5441
54051,2010,5,55,789,6,219,4509
54055,2010,15,147,2040,15,372,8119
54059,2010,6,42,730,5,57,855
54061,2010,11,88,1523,13,651,14551
54077,2010,9,79,1588,5,121,1681
54081,2010,20,185,3014,15,508,10351
54097,2010,5,33,546,5,159,3175
54099,2010,5,34,531,6,98,1415
54103,2010,7,41,648,6,141,2380
55005,2010,10,212,4070,8,298,4947
55025,2010,24,403,6995,77,4623,84997
55035,2010,8,77,960,15,965,13653
55039,2010,12,195,4056,14,823,14560
55043,2010,10,197,3141,12,302,4581
55045,2010,7,104,1892,7,267,4766
55055,2010,7,28,671,15,685,9930
55059,2010,10,93,1435,26,1197,27491
55069,2010,6,37,561,5,414,5761
55073,2010,16,276,5440,28,1085,17541
55075,2010,6,30,450,11,559,7526
55079,2010,62,774,12947,203,6912,144515
55085,2010,5,27,447,6,404,5964
55093,2010,3,42,789,7,306,4886
55095,2010,8,44,652,12,377,5962
55099,2010,7,75,1074,4,177,2997
55101,2010,13,218,3434,36,895,16755
55105,2010,17,301,5174,24,982,21369
55111,2010,10,226,4312,13,529,8156
55115,2010,6,31,419,6,171,2921
55135,2010,10,214,4635,9,514,8042
55137,2010,5,49,958,8,180,2906
56007,2010,5,46,954,5,123,4082
56013,2010,6,60,1361,10,494,7705
56021,2010,5,55,825,10,470,11108
56025,2010,9,84,1496,11,409,9847
